sequence_id	token_id	morpheme	tag	sequence
seq_866	2	ta	NOUN	ka na ta
seq_519	0	pa	NOUN	pa ra ma nan ka
seq_520	1	ra	NOUN	pa ra ma nan ka
seq_520	2	ma	NOUN	pa ra ma nan ka
seq_520	3	nan	NUM	pa ra ma nan ka
seq_520	4	ka	NOUN	pa ra ma nan ka
seq_651	0	la	ADJ	la ba la pa
seq_651	1	ba	ADJ	la ba la pa
seq_651	2	la	ADJ	la ba la pa
seq_651	3	pa	NOUN	la ba la pa
seq_869	0	ha	NOUN	ha ch ch
seq_869	1	ch	NOUN	ha ch ch
seq_870	2	ch	NOUN	ha ch ch
seq_435	0	ra	NOUN	ra na ra ga ta dh
seq_435	1	na	NOUN	ra na ra ga ta dh
seq_435	2	ra	NOUN	ra na ra ga ta dh
seq_435	3	ga	ADJ	ra na ra ga ta dh
seq_435	4	ta	NOUN	ra na ra ga ta dh
seq_436	5	dh	VERB	ra na ra ga ta dh
seq_654	0	ma	NOUN	ma la pa ha
seq_654	1	la	ADJ	ma la pa ha
seq_654	2	pa	NOUN	ma la pa ha
seq_655	3	ha	NOUN	ma la pa ha
seq_873	0	pa	NOUN	pa la nan
seq_874	1	la	ADJ	pa la nan
seq_874	2	nan	NUM	pa la nan
seq_874	0	pa	NOUN	pa ku ta
seq_875	1	ku	NOUN	pa ku ta
seq_875	2	ta	NOUN	pa ku ta
seq_437	0	si	VERB	si pa pa ta ku ka
seq_438	1	pa	NOUN	si pa pa ta ku ka
seq_438	2	pa	NOUN	si pa pa ta ku ka
seq_438	3	ta	NOUN	si pa pa ta ku ka
seq_438	4	ku	NOUN	si pa pa ta ku ka
seq_438	5	ka	NOUN	si pa pa ta ku ka
seq_877	0	sa	NOUN	sa na ga
seq_878	1	na	NOUN	sa na ga
seq_878	2	ga	ADJ	sa na ga
seq_659	0	ma	NOUN	ma ka bh ma
seq_659	1	ka	NOUN	ma ka bh ma
seq_659	2	bh	VERB	ma ka bh ma
seq_659	3	ma	NOUN	ma ka bh ma
seq_880	0	ku	NOUN	ku ga na
seq_880	1	ga	ADJ	ku ga na
seq_880	2	na	NOUN	ku ga na
seq_881	0	na	NOUN	na ch si
seq_881	1	ch	NOUN	na ch si
seq_881	2	si	VERB	na ch si
seq_661	0	ma	NOUN	ma ra pa ba
seq_661	1	ra	NOUN	ma ra pa ba
seq_662	2	pa	NOUN	ma ra pa ba
seq_662	3	ba	ADJ	ma ra pa ba
seq_530	0	ku	NOUN	ku nan sa ha ba
seq_530	1	nan	NUM	ku nan sa ha ba
seq_530	2	sa	NOUN	ku nan sa ha ba
seq_530	3	ha	NOUN	ku nan sa ha ba
seq_530	4	ba	ADJ	ku nan sa ha ba
seq_531	0	ma	NOUN	ma la ha ra pa
seq_531	1	la	ADJ	ma la ha ra pa
seq_531	2	ha	NOUN	ma la ha ra pa
seq_531	3	ra	NOUN	ma la ha ra pa
seq_531	4	pa	NOUN	ma la ha ra pa
seq_886	0	ta	NOUN	ta bh ma
seq_887	1	bh	VERB	ta bh ma
seq_887	2	ma	NOUN	ta bh ma
seq_532	0	ta	NOUN	ta ha pa na ra
seq_532	1	ha	NOUN	ta ha pa na ra
seq_533	2	pa	NOUN	ta ha pa na ra
seq_533	3	na	NOUN	ta ha pa na ra
seq_533	4	ra	NOUN	ta ha pa na ra
seq_667	0	sh	VERB	sh ta pa kh
seq_667	1	ta	NOUN	sh ta pa kh
seq_667	2	pa	NOUN	sh ta pa kh
seq_667	3	kh	NOUN	sh ta pa kh
seq_890	0	la	ADJ	la na ma
seq_891	1	na	NOUN	la na ma
seq_891	2	ma	NOUN	la na ma
seq_891	0	ra	NOUN	ra ku ta
seq_892	1	ku	NOUN	ra ku ta
seq_892	2	ta	NOUN	ra ku ta
seq_535	0	pa	NOUN	pa la ra ga dh
seq_535	1	la	ADJ	pa la ra ga dh
seq_536	2	ra	NOUN	pa la ra ga dh
seq_536	3	ga	ADJ	pa la ra ga dh
seq_536	4	dh	VERB	pa la ra ga dh
seq_894	0	ba	ADJ	ba da la
seq_894	1	da	VERB	ba da la
seq_895	2	la	ADJ	ba da la
seq_895	0	bh	VERB	bh bh dh
seq_895	1	bh	VERB	bh bh dh
seq_896	2	dh	VERB	bh bh dh
seq_537	0	da	VERB	da ra la da pa
seq_538	1	ra	NOUN	da ra la da pa
seq_538	2	la	ADJ	da ra la da pa
seq_538	3	da	VERB	da ra la da pa
seq_538	4	pa	NOUN	da ra la da pa
seq_673	0	la	ADJ	la ra ra la
seq_673	1	ra	NOUN	la ra ra la
seq_674	2	ra	NOUN	la ra ra la
seq_674	3	la	ADJ	la ra ra la
seq_899	0	bh	VERB	bh ka pa
seq_899	1	ka	NOUN	bh ka pa
seq_900	2	pa	NOUN	bh ka pa
seq_900	0	la	ADJ	la ta ra
seq_900	1	ta	NOUN	la ta ra
seq_901	2	ra	NOUN	la ta ra
seq_901	0	pa	NOUN	pa sa nan
seq_901	1	sa	NOUN	pa sa nan
seq_902	2	nan	NUM	pa sa nan
seq_902	0	pa	NOUN	pa dh la
seq_902	1	dh	VERB	pa dh la
seq_903	2	la	ADJ	pa dh la
seq_542	0	bh	VERB	bh ma ku na pa
seq_542	1	ma	NOUN	bh ma ku na pa
seq_542	2	ku	NOUN	bh ma ku na pa
seq_542	3	na	NOUN	bh ma ku na pa
seq_542	4	pa	NOUN	bh ma ku na pa
seq_905	0	sa	NOUN	sa pa sa
seq_905	1	pa	NOUN	sa pa sa
seq_905	2	sa	NOUN	sa pa sa
seq_679	0	la	ADJ	la ta sa na
seq_679	1	ta	NOUN	la ta sa na
seq_680	2	sa	NOUN	la ta sa na
seq_680	3	na	NOUN	la ta sa na
seq_680	0	ka	NOUN	ka na na ka
seq_680	1	na	NOUN	ka na na ka
seq_681	2	na	NOUN	ka na na ka
seq_681	3	ka	NOUN	ka na na ka
seq_908	0	la	ADJ	la ga na
seq_909	1	ga	ADJ	la ga na
seq_909	2	na	NOUN	la ga na
seq_909	0	ku	NOUN	ku nan ra
seq_910	1	nan	NUM	ku nan ra
seq_910	2	ra	NOUN	ku nan ra
seq_910	0	na	NOUN	na ma la
seq_911	1	ma	NOUN	na ma la
seq_911	2	la	ADJ	na ma la
seq_911	0	na	NOUN	na la pa
seq_912	1	la	ADJ	na la pa
seq_912	2	pa	NOUN	na la pa
seq_456	0	na	NOUN	na pa pa sa ch ra
seq_456	1	pa	NOUN	na pa pa sa ch ra
seq_456	2	pa	NOUN	na pa pa sa ch ra
seq_456	3	sa	NOUN	na pa pa sa ch ra
seq_457	4	ch	NOUN	na pa pa sa ch ra
seq_457	5	ra	NOUN	na pa pa sa ch ra
seq_686	0	na	NOUN	na dh la pa
seq_686	1	dh	VERB	na dh la pa
seq_686	2	la	ADJ	na dh la pa
seq_686	3	pa	NOUN	na dh la pa
seq_549	0	ja	VERB	ja bh sa ch la
seq_549	1	bh	VERB	ja bh sa ch la
seq_550	2	sa	NOUN	ja bh sa ch la
seq_550	3	ch	NOUN	ja bh sa ch la
seq_550	4	la	ADJ	ja bh sa ch la
seq_688	0	ta	NOUN	ta sa bh pa
seq_688	1	sa	NOUN	ta sa bh pa
seq_688	2	bh	VERB	ta sa bh pa
seq_689	3	pa	NOUN	ta sa bh pa
seq_919	0	ha	NOUN	ha dh ba
seq_919	1	dh	VERB	ha dh ba
seq_919	2	ba	ADJ	ha dh ba
seq_920	0	ba	ADJ	ba dh sa
seq_920	1	dh	VERB	ba dh sa
seq_920	2	sa	NOUN	ba dh sa
seq_690	0	ku	NOUN	ku na ta la
seq_691	1	na	NOUN	ku na ta la
seq_691	2	ta	NOUN	ku na ta la
seq_691	3	la	ADJ	ku na ta la
seq_553	0	ta	NOUN	ta ja pa ku ma
seq_553	1	ja	VERB	ta ja pa ku ma
seq_553	2	pa	NOUN	ta ja pa ku ma
seq_554	3	ku	NOUN	ta ja pa ku ma
seq_554	4	ma	NOUN	ta ja pa ku ma
seq_924	0	ba	ADJ	ba ra ka
seq_924	1	ra	NOUN	ba ra ka
seq_924	2	ka	NOUN	ba ra ka
seq_925	0	ja	VERB	ja la ta
seq_925	1	la	ADJ	ja la ta
seq_925	2	ta	NOUN	ja la ta
seq_694	0	la	ADJ	la la la sa
seq_694	1	la	ADJ	la la la sa
seq_695	2	la	ADJ	la la la sa
seq_695	3	sa	NOUN	la la la sa
seq_695	0	ma	NOUN	ma ku ch ta
seq_695	1	ku	NOUN	ma ku ch ta
seq_696	2	ch	NOUN	ma ku ch ta
seq_696	3	ta	NOUN	ma ku ch ta
seq_696	0	ka	NOUN	ka la ja sa
seq_696	1	la	ADJ	ka la ja sa
seq_697	2	ja	VERB	ka la ja sa
seq_697	3	sa	NOUN	ka la ja sa
seq_930	0	dh	VERB	dh ku dh
seq_930	1	ku	NOUN	dh ku dh
seq_930	2	dh	VERB	dh ku dh
seq_931	0	nan	NUM	nan ga na
seq_931	1	ga	ADJ	nan ga na
seq_931	2	na	NOUN	nan ga na
seq_559	0	ma	NOUN	ma nan pa sa ja
seq_559	1	nan	NUM	ma nan pa sa ja
seq_559	2	pa	NOUN	ma nan pa sa ja
seq_559	3	sa	NOUN	ma nan pa sa ja
seq_560	4	ja	VERB	ma nan pa sa ja
seq_700	0	gh	NOUN	gh gh ch na
seq_700	1	gh	NOUN	gh gh ch na
seq_700	2	ch	NOUN	gh gh ch na
seq_701	3	na	NOUN	gh gh ch na
seq_701	0	na	NOUN	na sa ma sa
seq_701	1	sa	NOUN	na sa ma sa
seq_701	2	ma	NOUN	na sa ma sa
seq_702	3	sa	NOUN	na sa ma sa
seq_936	0	gh	NOUN	gh ba ka
seq_936	1	ba	ADJ	gh ba ka
seq_937	2	ka	NOUN	gh ba ka
seq_562	0	ma	NOUN	ma pa mu ra la
seq_562	1	pa	NOUN	ma pa mu ra la
seq_562	2	mu	NOUN	ma pa mu ra la
seq_563	3	ra	NOUN	ma pa mu ra la
seq_563	4	la	ADJ	ma pa mu ra la
seq_704	0	ra	NOUN	ra nan pa pa
seq_704	1	nan	NUM	ra nan pa pa
seq_704	2	pa	NOUN	ra nan pa pa
seq_705	3	pa	NOUN	ra nan pa pa
seq_470	0	ba	ADJ	ba na na na ku ba
seq_470	1	na	NOUN	ba na na na ku ba
seq_470	2	na	NOUN	ba na na na ku ba
seq_470	3	na	NOUN	ba na na na ku ba
seq_470	4	ku	NOUN	ba na na na ku ba
seq_471	5	ba	ADJ	ba na na na ku ba
seq_942	0	dh	VERB	dh sa ra
seq_942	1	sa	NOUN	dh sa ra
seq_943	2	ra	NOUN	dh sa ra
seq_943	0	bh	VERB	bh pa ba
seq_943	1	pa	NOUN	bh pa ba
seq_944	2	ba	ADJ	bh pa ba
seq_944	0	ka	NOUN	ka pa ta
seq_944	1	pa	NOUN	ka pa ta
seq_945	2	ta	NOUN	ka pa ta
seq_945	0	mu	NOUN	mu g na
seq_945	1	g	NOUN	mu g na
seq_946	2	na	NOUN	mu g na
seq_946	0	ta	NOUN	ta ga ka
seq_946	1	ga	ADJ	ta ga ka
seq_947	2	ka	NOUN	ta ga ka
seq_947	0	sa	NOUN	sa ma ka
seq_947	1	ma	NOUN	sa ma ka
seq_948	2	ka	NOUN	sa ma ka
seq_948	0	ra	NOUN	ra dh pa
seq_948	1	dh	VERB	ra dh pa
seq_949	2	pa	NOUN	ra dh pa
seq_712	0	ku	NOUN	ku na pa mu
seq_712	1	na	NOUN	ku na pa mu
seq_712	2	pa	NOUN	ku na pa mu
seq_712	3	mu	NOUN	ku na pa mu
seq_950	0	ja	VERB	ja la ma
seq_951	1	la	ADJ	ja la ma
seq_951	2	ma	NOUN	ja la ma
seq_951	0	ka	NOUN	ka la ja
seq_952	1	la	ADJ	ka la ja
seq_952	2	ja	VERB	ka la ja
seq_952	0	la	ADJ	la nan ma
seq_953	1	nan	NUM	la nan ma
seq_953	2	ma	NOUN	la nan ma
seq_953	0	la	ADJ	la bh sh
seq_954	1	bh	VERB	la bh sh
seq_954	2	sh	VERB	la bh sh
seq_572	0	na	NOUN	na ba ta la sa
seq_573	1	ba	ADJ	na ba ta la sa
seq_573	2	ta	NOUN	na ba ta la sa
seq_573	3	la	ADJ	na ba ta la sa
seq_573	4	sa	NOUN	na ba ta la sa
seq_573	0	ku	NOUN	ku ra ra ma ku
seq_574	1	ra	NOUN	ku ra ra ma ku
seq_574	2	ra	NOUN	ku ra ra ma ku
seq_574	3	ma	NOUN	ku ra ra ma ku
seq_574	4	ku	NOUN	ku ra ra ma ku
seq_574	0	la	ADJ	la ta ka sa ka
seq_575	1	ta	NOUN	la ta ka sa ka
seq_575	2	ka	NOUN	la ta ka sa ka
seq_575	3	sa	NOUN	la ta ka sa ka
seq_575	4	ka	NOUN	la ta ka sa ka
seq_959	0	sa	NOUN	sa dh bh
seq_960	1	dh	VERB	sa dh bh
seq_960	2	bh	VERB	sa dh bh
seq_960	0	bh	VERB	bh dh ta
seq_961	1	dh	VERB	bh dh ta
seq_961	2	ta	NOUN	bh dh ta
seq_577	0	ka	NOUN	ka ka gh pa mu
seq_577	1	ka	NOUN	ka ka gh pa mu
seq_577	2	gh	NOUN	ka ka gh pa mu
seq_577	3	pa	NOUN	ka ka gh pa mu
seq_577	4	mu	NOUN	ka ka gh pa mu
seq_963	0	pa	NOUN	pa ka ma
seq_963	1	ka	NOUN	pa ka ma
seq_964	2	ma	NOUN	pa ka ma
seq_964	0	ta	NOUN	ta ka ku
seq_964	1	ka	NOUN	ta ka ku
seq_965	2	ku	NOUN	ta ka ku
seq_965	0	ka	NOUN	ka pa ta
seq_965	1	pa	NOUN	ka pa ta
seq_966	2	ta	NOUN	ka pa ta
seq_966	0	pa	NOUN	pa pa mu
seq_966	1	pa	NOUN	pa pa mu
seq_967	2	mu	NOUN	pa pa mu
seq_725	0	na	NOUN	na la sa ku
seq_725	1	la	ADJ	na la sa ku
seq_726	2	sa	NOUN	na la sa ku
seq_726	3	ku	NOUN	na la sa ku
seq_968	0	ma	NOUN	ma gh ra
seq_969	1	gh	NOUN	ma gh ra
seq_969	2	ra	NOUN	ma gh ra
seq_969	0	ka	NOUN	ka ga ka
seq_970	1	ga	ADJ	ka ga ka
seq_970	2	ka	NOUN	ka ga ka
seq_970	0	bh	VERB	bh na ma
seq_971	1	na	NOUN	bh na ma
seq_971	2	ma	NOUN	bh na ma
seq_583	0	la	ADJ	la ra ku ta ku
seq_583	1	ra	NOUN	la ra ku ta ku
seq_583	2	ku	NOUN	la ra ku ta ku
seq_583	3	ta	NOUN	la ra ku ta ku
seq_583	4	ku	NOUN	la ra ku ta ku
seq_973	0	nan	NUM	nan la na
seq_973	1	la	ADJ	nan la na
seq_974	2	na	NOUN	nan la na
seq_584	0	ba	ADJ	ba na pa na sa
seq_584	1	na	NOUN	ba na pa na sa
seq_585	2	pa	NOUN	ba na pa na sa
seq_585	3	na	NOUN	ba na pa na sa
seq_585	4	sa	NOUN	ba na pa na sa
seq_585	0	la	ADJ	la ha ma pa sa
seq_585	1	ha	NOUN	la ha ma pa sa
seq_586	2	ma	NOUN	la ha ma pa sa
seq_586	3	pa	NOUN	la ha ma pa sa
seq_586	4	sa	NOUN	la ha ma pa sa
seq_977	0	sa	NOUN	sa pa ka
seq_978	1	pa	NOUN	sa pa ka
seq_978	2	ka	NOUN	sa pa ka
seq_978	0	ga	ADJ	ga ka ma
seq_979	1	ka	NOUN	ga ka ma
seq_979	2	ma	NOUN	ga ka ma
seq_979	0	ma	NOUN	ma pa ku
seq_980	1	pa	NOUN	ma pa ku
seq_980	2	ku	NOUN	ma pa ku
seq_735	0	ch	NOUN	ch na la ta
seq_735	1	na	NOUN	ch na la ta
seq_736	2	la	ADJ	ch na la ta
seq_736	3	ta	NOUN	ch na la ta
seq_736	0	ka	NOUN	ka na na pa
seq_736	1	na	NOUN	ka na na pa
seq_737	2	na	NOUN	ka na na pa
seq_737	3	pa	NOUN	ka na na pa
seq_737	0	ta	NOUN	ta pa sa ta
seq_737	1	pa	NOUN	ta pa sa ta
seq_738	2	sa	NOUN	ta pa sa ta
seq_738	3	ta	NOUN	ta pa sa ta
seq_984	0	pa	NOUN	pa sa ra
seq_985	1	sa	NOUN	pa sa ra
seq_985	2	ra	NOUN	pa sa ra
seq_985	0	ta	NOUN	ta ha la
seq_986	1	ha	NOUN	ta ha la
seq_986	2	la	ADJ	ta ha la
seq_986	0	pu	ADJ	pu na gh
seq_987	1	na	NOUN	pu na gh
seq_987	2	gh	NOUN	pu na gh
seq_987	0	ta	NOUN	ta ha ba
seq_988	1	ha	NOUN	ta ha ba
seq_988	2	ba	ADJ	ta ha ba
seq_741	0	ku	NOUN	ku ja pa pa
seq_741	1	ja	VERB	ku ja pa pa
seq_742	2	pa	NOUN	ku ja pa pa
seq_742	3	pa	NOUN	ku ja pa pa
seq_990	0	ra	NOUN	ra pa ma
seq_990	1	pa	NOUN	ra pa ma
seq_990	2	ma	NOUN	ra pa ma
seq_743	0	ta	NOUN	ta pa ka la
seq_743	1	pa	NOUN	ta pa ka la
seq_743	2	ka	NOUN	ta pa ka la
seq_744	3	la	ADJ	ta pa ka la
seq_992	0	la	ADJ	la nan sa
seq_992	1	nan	NUM	la nan sa
seq_993	2	sa	NOUN	la nan sa
seq_596	0	ma	NOUN	ma la dh ja ma
seq_596	1	la	ADJ	ma la dh ja ma
seq_596	2	dh	VERB	ma la dh ja ma
seq_596	3	ja	VERB	ma la dh ja ma
seq_596	4	ma	NOUN	ma la dh ja ma
seq_995	0	la	ADJ	la pu na
seq_995	1	pu	ADJ	la pu na
seq_995	2	na	NOUN	la pu na
seq_747	0	ma	NOUN	ma bh ka nan
seq_747	1	bh	VERB	ma bh ka nan
seq_747	2	ka	NOUN	ma bh ka nan
seq_747	3	nan	NUM	ma bh ka nan
seq_997	0	sa	NOUN	sa ta ra
seq_997	1	ta	NOUN	sa ta ra
seq_998	2	ra	NOUN	sa ta ra
seq_748	0	ha	NOUN	ha pa pa pa
seq_749	1	pa	NOUN	ha pa pa pa
seq_749	2	pa	NOUN	ha pa pa pa
seq_749	3	pa	NOUN	ha pa pa pa
seq_999	0	la	ADJ	la na ku
seq_1000	1	na	NOUN	la na ku
seq_1000	2	ku	NOUN	la na ku
seq_1000	0	ka	NOUN	ka pa ma
seq_1001	1	pa	NOUN	ka pa ma
seq_1001	2	ma	NOUN	ka pa ma
seq_601	0	si	VERB	si na ma mu un
seq_601	1	na	NOUN	si na ma mu un
seq_601	2	ma	NOUN	si na ma mu un
seq_601	3	mu	NOUN	si na ma mu un
seq_601	4	un	ADP	si na ma mu un
seq_1003	0	ga	ADJ	ga ja na
seq_1003	1	ja	VERB	ga ja na
seq_1004	2	na	NOUN	ga ja na
seq_1004	0	pa	NOUN	pa da nan
seq_1004	1	da	VERB	pa da nan
seq_1005	2	nan	NUM	pa da nan
seq_1005	0	ta	NOUN	ta ch ch
seq_1005	1	ch	NOUN	ta ch ch
seq_1006	2	ch	NOUN	ta ch ch
seq_754	0	sa	NOUN	sa bh ta sa
seq_755	1	bh	VERB	sa bh ta sa
seq_755	2	ta	NOUN	sa bh ta sa
seq_755	3	sa	NOUN	sa bh ta sa
seq_755	0	ma	NOUN	ma na ku ra
seq_756	1	na	NOUN	ma na ku ra
seq_756	2	ku	NOUN	ma na ku ra
seq_756	3	ra	NOUN	ma na ku ra
seq_605	0	ta	NOUN	ta ta pa ma la
seq_605	1	ta	NOUN	ta ta pa ma la
seq_605	2	pa	NOUN	ta ta pa ma la
seq_606	3	ma	NOUN	ta ta pa ma la
seq_606	4	la	ADJ	ta ta pa ma la
seq_606	0	pa	NOUN	pa ra pa ha ka
seq_606	1	ra	NOUN	pa ra pa ha ka
seq_606	2	pa	NOUN	pa ra pa ha ka
seq_607	3	ha	NOUN	pa ra pa ha ka
seq_607	4	ka	NOUN	pa ra pa ha ka
seq_607	0	la	ADJ	la bh ja ja dh
seq_607	1	bh	VERB	la bh ja ja dh
seq_607	2	ja	VERB	la bh ja ja dh
seq_608	3	ja	VERB	la bh ja ja dh
seq_608	4	dh	VERB	la bh ja ja dh
seq_608	0	nan	NUM	nan ma si pa ba
seq_608	1	ma	NOUN	nan ma si pa ba
seq_608	2	si	VERB	nan ma si pa ba
seq_609	3	pa	NOUN	nan ma si pa ba
seq_609	4	ba	ADJ	nan ma si pa ba
seq_761	0	na	NOUN	na ra pa sa
seq_762	1	ra	NOUN	na ra pa sa
seq_762	2	pa	NOUN	na ra pa sa
seq_762	3	sa	NOUN	na ra pa sa
seq_1017	0	ma	NOUN	ma gh ta
seq_1017	1	gh	NOUN	ma gh ta
seq_1017	2	ta	NOUN	ma gh ta
seq_1018	0	ba	ADJ	ba mu nan
seq_1018	1	mu	NOUN	ba mu nan
seq_1018	2	nan	NUM	ba mu nan
seq_611	0	ja	VERB	ja ra ha pa gh
seq_611	1	ra	NOUN	ja ra ha pa gh
seq_611	2	ha	NOUN	ja ra ha pa gh
seq_612	3	pa	NOUN	ja ra ha pa gh
seq_612	4	gh	NOUN	ja ra ha pa gh
seq_1020	0	sa	NOUN	sa pa ma
seq_1021	1	pa	NOUN	sa pa ma
seq_1021	2	ma	NOUN	sa pa ma
seq_766	0	dh	VERB	dh ka ta dh
seq_766	1	ka	NOUN	dh ka ta dh
seq_766	2	ta	NOUN	dh ka ta dh
seq_767	3	dh	VERB	dh ka ta dh
seq_1023	0	ku	NOUN	ku ka sa
seq_1023	1	ka	NOUN	ku ka sa
seq_1023	2	sa	NOUN	ku ka sa
seq_614	0	ku	NOUN	ku ra nan ra na
seq_614	1	ra	NOUN	ku ra nan ra na
seq_614	2	nan	NUM	ku ra nan ra na
seq_615	3	ra	NOUN	ku ra nan ra na
seq_615	4	na	NOUN	ku ra nan ra na
seq_769	0	pa	NOUN	pa ra nan ra
seq_769	1	ra	NOUN	pa ra nan ra
seq_769	2	nan	NUM	pa ra nan ra
seq_770	3	ra	NOUN	pa ra nan ra
seq_513	0	ja	VERB	ja nan ga la pa pa
seq_513	1	nan	NUM	ja nan ga la pa pa
seq_513	2	ga	ADJ	ja nan ga la pa pa
seq_514	3	la	ADJ	ja nan ga la pa pa
seq_514	4	pa	NOUN	ja nan ga la pa pa
seq_514	5	pa	NOUN	ja nan ga la pa pa
seq_771	0	la	ADJ	la na na pa
seq_772	1	na	NOUN	la na na pa
seq_772	2	na	NOUN	la na na pa
seq_772	3	pa	NOUN	la na na pa
seq_772	0	na	NOUN	na dh ka dh
seq_773	1	dh	VERB	na dh ka dh
seq_773	2	ka	NOUN	na dh ka dh
seq_773	3	dh	VERB	na dh ka dh
seq_773	0	dh	VERB	dh ra ka sa
seq_774	1	ra	NOUN	dh ra ka sa
seq_774	2	ka	NOUN	dh ra ka sa
seq_774	3	sa	NOUN	dh ra ka sa
seq_1033	0	pa	NOUN	pa pa ka
seq_1033	1	pa	NOUN	pa pa ka
seq_1033	2	ka	NOUN	pa pa ka
seq_1034	0	ha	NOUN	ha ka pa
seq_1034	1	ka	NOUN	ha ka pa
seq_1034	2	pa	NOUN	ha ka pa
seq_621	0	sa	NOUN	sa ba dh ba ma
seq_621	1	ba	ADJ	sa ba dh ba ma
seq_621	2	dh	VERB	sa ba dh ba ma
seq_621	3	ba	ADJ	sa ba dh ba ma
seq_621	4	ma	NOUN	sa ba dh ba ma
seq_1036	0	ta	NOUN	ta ka ba
seq_1037	1	ka	NOUN	ta ka ba
seq_1037	2	ba	ADJ	ta ka ba
seq_778	0	na	NOUN	na pa na ma
seq_778	1	pa	NOUN	na pa na ma
seq_778	2	na	NOUN	na pa na ma
seq_779	3	ma	NOUN	na pa na ma
seq_1039	0	na	NOUN	na mu la
seq_1039	1	mu	NOUN	na mu la
seq_1039	2	la	ADJ	na mu la
seq_624	0	pa	NOUN	pa ta ha dh na
seq_624	1	ta	NOUN	pa ta ha dh na
seq_624	2	ha	NOUN	pa ta ha dh na
seq_624	3	dh	VERB	pa ta ha dh na
seq_624	4	na	NOUN	pa ta ha dh na
seq_1041	0	pa	NOUN	pa ka ra
seq_1042	1	ka	NOUN	pa ka ra
seq_1042	2	ra	NOUN	pa ka ra
seq_1042	0	bh	VERB	bh pa ma
seq_1043	1	pa	NOUN	bh pa ma
seq_1043	2	ma	NOUN	bh pa ma
seq_447	0	na	NOUN	na ka pa sa ra pr ma
seq_447	1	ka	NOUN	na ka pa sa ra pr ma
seq_447	2	pa	NOUN	na ka pa sa ra pr ma
seq_447	3	sa	NOUN	na ka pa sa ra pr ma
seq_447	4	ra	NOUN	na ka pa sa ra pr ma
seq_448	5	pr	ADP	na ka pa sa ra pr ma
seq_448	6	ma	NOUN	na ka pa sa ra pr ma
seq_784	0	ta	NOUN	ta an ba pa
seq_784	1	an	ADP	ta an ba pa
seq_785	2	ba	ADJ	ta an ba pa
seq_785	3	pa	NOUN	ta an ba pa
seq_1047	0	da	VERB	da ba pa
seq_1047	1	ba	ADJ	da ba pa
seq_1048	2	pa	NOUN	da ba pa
seq_1048	0	nan	NUM	nan ta sa
seq_1048	1	ta	NOUN	nan ta sa
seq_1049	2	sa	NOUN	nan ta sa
seq_524	0	ta	NOUN	ta pa la ha sa nan
seq_524	1	pa	NOUN	ta pa la ha sa nan
seq_525	2	la	ADJ	ta pa la ha sa nan
seq_525	3	ha	NOUN	ta pa la ha sa nan
seq_525	4	sa	NOUN	ta pa la ha sa nan
seq_525	5	nan	NUM	ta pa la ha sa nan
seq_788	0	sa	NOUN	sa ta ka ta
seq_788	1	ta	NOUN	sa ta ka ta
seq_789	2	ka	NOUN	sa ta ka ta
seq_789	3	ta	NOUN	sa ta ka ta
seq_789	0	ra	NOUN	ra pa mu nan
seq_789	1	pa	NOUN	ra pa mu nan
seq_790	2	mu	NOUN	ra pa mu nan
seq_790	3	nan	NUM	ra pa mu nan
seq_1054	0	pa	NOUN	pa ka ch
seq_1054	1	ka	NOUN	pa ka ch
seq_1054	2	ch	NOUN	pa ka ch
seq_1055	0	pa	NOUN	pa ta gh
seq_1055	1	ta	NOUN	pa ta gh
seq_1055	2	gh	NOUN	pa ta gh
seq_633	0	nan	NUM	nan sa mu ta ma
seq_633	1	sa	NOUN	nan sa mu ta ma
seq_634	2	mu	NOUN	nan sa mu ta ma
seq_634	3	ta	NOUN	nan sa mu ta ma
seq_634	4	ma	NOUN	nan sa mu ta ma
seq_528	0	la	ADJ	la ga la sa pa ku
seq_529	1	ga	ADJ	la ga la sa pa ku
seq_529	2	la	ADJ	la ga la sa pa ku
seq_529	3	sa	NOUN	la ga la sa pa ku
seq_529	4	pa	NOUN	la ga la sa pa ku
seq_529	5	ku	NOUN	la ga la sa pa ku
seq_1059	0	ra	NOUN	ra ku pa
seq_1060	1	ku	NOUN	ra ku pa
seq_1060	2	pa	NOUN	ra ku pa
seq_795	0	ka	NOUN	ka ba ma la
seq_795	1	ba	ADJ	ka ba ma la
seq_796	2	ma	NOUN	ka ba ma la
seq_796	3	la	ADJ	ka ba ma la
seq_1062	0	ch	NOUN	ch ta ra
seq_1062	1	ta	NOUN	ch ta ra
seq_1062	2	ra	NOUN	ch ta ra
seq_797	0	ka	NOUN	ka sa ma pa
seq_797	1	sa	NOUN	ka sa ma pa
seq_797	2	ma	NOUN	ka sa ma pa
seq_798	3	pa	NOUN	ka sa ma pa
seq_798	0	ta	NOUN	ta ch ta ta
seq_798	1	ch	NOUN	ta ch ta ta
seq_798	2	ta	NOUN	ta ch ta ta
seq_799	3	ta	NOUN	ta ch ta ta
seq_1065	0	ga	ADJ	ga ta g
seq_1066	1	ta	NOUN	ga ta g
seq_1066	2	g	NOUN	ga ta g
seq_800	0	ka	NOUN	ka ku ta ma
seq_800	1	ku	NOUN	ka ku ta ma
seq_800	2	ta	NOUN	ka ku ta ma
seq_800	3	ma	NOUN	ka ku ta ma
seq_801	0	ka	NOUN	ka da dh pa
